accountId,type,name,address,email,phone,website,lat,lng
"cd255800-1988-e011-87e1-005056b30007","findacpa","Jonathan Gore & Associates","474A Anzac Hwy, CAMDEN PARK SA 5038, AUS","jon@jonathangore.com.au","+61882940877","http://","-34.975","138.53885"
"82eaa231-e270-e211-a04f-005056b30007","findacpa","CM Accountants & Business Advisors","U 1  497 Marion Rd, SOUTH PLYMPTON SA 5038, AUS","cmartin@cjmsa.com.au","0882972888","http://www.cjmsa.com.au","-34.97298","138.55569"
"897eb91d-bfa2-e911-8108-0050569a1c9a","findacpa","The Financial Foreman","671 Marion Rd, ASCOT PARK SA 5043, AUS","jgloede@thefinancialforeman.com","+61430274773","http://www.thefinancialforeman.com.au/","-34.98599","138.55676"
"9fba4473-10c0-ea11-8116-0050569a1c9a","findacpa","MPG Tax Accountant","2a Lynton Ave, SOUTH PLYMPTON SA 5038, AUS","monilg@mpgtaxaccountant.com.au","+61413827109",,"-34.96833","138.55913"
"d199c7e4-ea76-e111-a0c0-005056b3003f","findacpa","United Accountants Group Pty Ltd","707 Marion Rd, ASCOT PARK SA 5043, AUS","zarrin@uagsa.com","0882989912","http://www.uagsa.com/","-34.9884","138.55697"
"41cbf296-f876-e111-a0c0-005056b3003f","findacpa","Global Tax Accountant","2 Brian St, MARION SA 5043, AUS","g.gandhara1@gmail.com","+61402203211",,"-35.0015","138.55573"
"e3709e4c-1b88-e011-87e1-005056b30007","findacpa","Investor & Business Taxation Services","9 Vincent St, BROOKLYN PARK SA 5032, AUS","lennoxp@live.com","+61883517842",,"-34.93132","138.55048"
"c98fcf7b-2862-e811-80ff-0050569a458f","findacpa","ZK Tax and Business Advisory Services","16a Shaw Ave, RICHMOND SA 5033, AUS","zahid@zktax.com.au","+61401640790",,"-34.93663","138.56391"
"035a66da-8393-e711-9401-0003ff497549","findacpa","Guan Kelly Accounting and Taxation","PO Box 164, BRIGHTON SA 5048, AUS","Lisa@guankelly.com.au","+61426178882","https://www.guankelly.com.au","-35.01713","138.51838"
"471ed5dc-ffd5-ea11-bf21-0003ff6f6767","findacpa","Lawrie Accounting","U 1  141 Sir Donald Bradman Dr, HILTON SA 5033, AUS","steve@lawrieaccounting.com.au","+61884517526",,"-34.93245","138.56431"
"7414cf9a-fe4c-e811-80fc-0050569a458f","findacpa","Bray Business Management","Level 1, 190 Henley Beach Rd, TORRENSVILLE SA 5031, AUS","dbray@bbm.net.au","+61882389500",,"-34.92392","138.55993"
"e71d3d14-9b0c-e911-9461-0003ff49bcfb","findacpa","InstructAnt Accounting Solutions","Unit 5, 6 Mab Eastern Prom, TONSLEY SA 5042, AUS","andrew@instructant.com.au","+61401398554","http://www.instructant.com.au","-35.01073","138.57195"
